Date,Hour,Time(MS),Time From Epoch(S),Sound Velocity(cm/s),Distance(CM),Deltatime(S),Temperature(C),Temperature(F),Humidity(%)
Tue Jan 12 12:43:33 2021,12,33500202,1610484213.6187963,34124.63999999999,1201.8137895011898,0.07043671607971191,15,59.0,61
Tue Jan 12 12:43:34 2021,12,33505940,1610484214.1926005,34124.63999999999,1200.8293397712705,0.07037901878356934,15,59.0,61
Tue Jan 12 12:43:35 2021,12,33514244,1610484215.0229764,34124.63999999999,1200.7967959785458,0.07037711143493652,15,59.0,61
Tue Jan 12 12:43:35 2021,12,33519980,1610484215.5966046,34124.63999999999,1200.6991646003721,0.07037138938903809,15,59.0,61
Tue Jan 12 12:43:36 2021,12,33525718,1610484216.1703339,34124.63999999999,1200.861883563995,0.07038092613220215,15,59.0,61
Tue Jan 12 12:43:36 2021,12,33531454,1610484216.7440386,34124.63999999999,1200.6950966262814,0.07037115097045898,15,59.0,61
Tue Jan 12 12:43:37 2021,12,33539789,1610484217.5774314,34124.63999999999,1200.8130678749083,0.07037806510925293,15,59.0,61
Tue Jan 12 12:43:38 2021,12,33545525,1610484218.1510854,34124.63999999999,1200.7927280044553,0.07037687301635742,15,59.0,61
Tue Jan 12 12:43:38 2021,12,33551262,1610484218.7248049,34124.63999999999,1200.8008639526365,0.07037734985351562,15,59.0,61
Tue Jan 12 12:43:39 2021,12,33557001,1610484219.2986207,34124.63999999999,1200.6747567558286,0.07036995887756348,15,59.0,61
Tue Jan 12 12:43:40 2021,12,33565305,1610484220.1290398,34124.63999999999,1200.8740874862667,0.07038164138793945,15,59.0,61
Tue Jan 12 12:43:40 2021,12,33571042,1610484220.7027447,34124.63999999999,1200.8456116676327,0.07037997245788574,15,59.0,61
Tue Jan 12 12:43:41 2021,12,33576791,1610484221.2777092,34124.63999999999,1200.727640419006,0.0703730583190918,15,59.0,61
Tue Jan 12 12:43:41 2021,12,33582528,1610484221.8514168,34124.63999999999,1200.784592056274,0.07037639617919922,15,59.0,61
Tue Jan 12 12:43:42 2021,12,33590877,1610484222.6862311,34124.63999999999,1200.8171358489988,0.07037830352783203,15,59.0,61
Tue Jan 12 12:43:43 2021,12,33596613,1610484223.2598884,34124.63999999999,1200.8212038230893,0.07037854194641113,15,59.0,61
Tue Jan 12 12:43:43 2021,12,33602350,1610484223.8335443,34124.63999999999,1200.8008639526365,0.07037734985351562,15,59.0,61
Tue Jan 12 12:43:44 2021,12,33608087,1610484224.4073217,34124.63999999999,1200.7357763671873,0.07037353515625,15,59.0,61
Tue Jan 12 12:43:45 2021,12,33616393,1610484225.2378335,34124.63999999999,1200.8212038230893,0.07037854194641113,15,59.0,61
Tue Jan 12 12:43:45 2021,12,33622129,1610484225.8114238,34124.63999999999,1200.833407745361,0.07037925720214844,15,59.0,61
Tue Jan 12 12:43:46 2021,12,33627864,1610484226.3849897,34124.63999999999,1200.9188352012632,0.07038426399230957,15,59.0,61
Tue Jan 12 12:43:46 2021,12,33633601,1610484226.9586656,34124.63999999999,1200.8456116676327,0.07037997245788574,15,59.0,61
Tue Jan 12 12:43:47 2021,12,33641945,1610484227.793033,34124.63999999999,1200.8293397712705,0.07037901878356934,15,59.0,61
Tue Jan 12 12:43:48 2021,12,33647681,1610484228.366713,34124.63999999999,1200.6096691703794,0.07036614418029785,15,59.0,61
Tue Jan 12 12:43:48 2021,12,33653418,1610484228.9403992,34124.63999999999,1200.8374757194517,0.07037949562072754,15,59.0,61
Tue Jan 12 12:43:49 2021,12,33659156,1610484229.514198,34124.63999999999,1200.5405136108395,0.07036209106445312,15,59.0,61
Tue Jan 12 12:43:50 2021,12,33667458,1610484230.3443215,34124.63999999999,1200.9676508903501,0.07038712501525879,15,59.0,61
Tue Jan 12 12:43:50 2021,12,33673194,1610484230.9179695,34124.63999999999,1200.7073005485531,0.07037186622619629,15,59.0,61
Tue Jan 12 12:43:51 2021,12,33678931,1610484231.4916718,34124.63999999999,1200.7520482635496,0.0703744888305664,15,59.0,61
Tue Jan 12 12:43:52 2021,12,33684668,1610484232.065393,34124.63999999999,1200.8903593826292,0.07038259506225586,15,59.0,61
Tue Jan 12 12:43:52 2021,12,33693013,1610484232.8998282,34124.63999999999,1200.882223434448,0.07038211822509766,15,59.0,61
Tue Jan 12 12:43:53 2021,12,33698750,1610484233.4735312,34124.63999999999,1200.7642521858213,0.07037520408630371,15,59.0,61
Tue Jan 12 12:43:54 2021,12,33704487,1610484234.0472562,34124.63999999999,1200.8781554603574,0.07038187980651855,15,59.0,61
Tue Jan 12 12:43:54 2021,12,33710224,1610484234.620997,34124.63999999999,1200.7886600303648,0.07037663459777832,15,59.0,61
Tue Jan 12 12:43:55 2021,12,33718528,1610484235.451395,34125.88,1200.852634153366,0.07037782669067383,15,59.0,62
Tue Jan 12 12:43:56 2021,12,33724264,1610484236.024989,34125.88,1200.9014516162872,0.07038068771362305,15,59.0,62
Tue Jan 12 12:43:56 2021,12,33730000,1610484236.5985525,34125.88,1200.7794079589844,0.07037353515625,15,59.0,62
Tue Jan 12 12:43:57 2021,12,33735737,1610484237.1722395,34125.88,1200.8770428848266,0.07037925720214844,15,59.0,62
Tue Jan 12 12:43:58 2021,12,33744083,1610484238.0068872,34125.88,1200.9014516162872,0.07038068771362305,15,59.0,62
Tue Jan 12 12:43:58 2021,12,33749819,1610484238.5804486,34125.88,1200.897383494377,0.07038044929504395,15,59.0,62
Tue Jan 12 12:43:59 2021,12,33755556,1610484239.1541452,34125.88,1200.897383494377,0.07038044929504395,15,59.0,62
Tue Jan 12 12:43:59 2021,12,33761294,1610484239.7279866,34125.88,1200.7794079589844,0.07037353515625,15,59.0,62
Tue Jan 12 12:44:00 2021,12,33769595,1610484240.558101,34125.88,1200.9014516162872,0.07038068771362305,15,59.0,62
Tue Jan 12 12:44:01 2021,12,33775328,1610484241.1313846,34125.88,1200.8770428848266,0.07037925720214844,15,59.0,62
Tue Jan 12 12:44:01 2021,12,33781065,1610484241.7051172,34125.88,1200.897383494377,0.07038044929504395,15,59.0,62
Tue Jan 12 12:44:02 2021,12,33786802,1610484242.2788024,34125.88,1201.0112909078598,0.07038712501525879,15,59.0,62
Tue Jan 12 12:44:03 2021,12,33795151,1610484243.11367,34124.63999999999,1200.9554469680784,0.07038640975952148,15,59.0,61
Tue Jan 12 12:44:03 2021,12,33800887,1610484243.6872747,34124.63999999999,1200.9839227867124,0.0703880786895752,15,59.0,61
Tue Jan 12 12:44:04 2021,12,33806624,1610484244.260965,34124.63999999999,1200.9513789939879,0.07038617134094238,15,59.0,61
Tue Jan 12 12:44:04 2021,12,33812362,1610484244.834767,34124.63999999999,1200.7927280044553,0.07037687301635742,15,59.0,61
Tue Jan 12 12:44:05 2021,12,33820666,1610484245.665171,34124.63999999999,1200.902563304901,0.07038331031799316,15,59.0,61
Tue Jan 12 12:44:06 2021,12,33826402,1610484246.2387996,34124.63999999999,1200.784592056274,0.07037639617919922,15,59.0,61
Tue Jan 12 12:44:06 2021,12,33832139,1610484246.8125095,34124.63999999999,1200.7927280044553,0.07037687301635742,15,59.0,61
Tue Jan 12 12:44:07 2021,12,33837876,1610484247.3862092,34124.63999999999,1200.8171358489988,0.07037830352783203,15,59.0,61
Tue Jan 12 12:44:08 2021,12,33846225,1610484248.2210312,34124.63999999999,1200.9269711494444,0.07038474082946777,15,59.0,61
Tue Jan 12 12:44:08 2021,12,33851961,1610484248.7947094,34124.63999999999,1200.9473110198971,0.07038593292236328,15,59.0,61
Tue Jan 12 12:44:09 2021,12,33857699,1610484249.3684428,34124.63999999999,1200.776456108093,0.07037591934204102,15,59.0,61
Tue Jan 12 12:44:09 2021,12,33863437,1610484249.9423108,34124.63999999999,1200.75611623764,0.07037472724914551,15,59.0,61
Tue Jan 12 12:44:10 2021,12,33871739,1610484250.772449,34124.63999999999,1200.9473110198971,0.07038593292236328,15,59.0,61
Tue Jan 12 12:44:11 2021,12,33877475,1610484251.3460877,34124.63999999999,1200.7683201599118,0.07037544250488281,15,59.0,61
Tue Jan 12 12:44:11 2021,12,33883212,1610484251.9197826,34124.63999999999,1200.8700195121762,0.07038140296936035,15,59.0,61
Tue Jan 12 12:44:12 2021,12,33888948,1610484252.4933689,34124.63999999999,1200.0889684867857,0.07033562660217285,15,59.0,61
Tue Jan 12 12:44:13 2021,12,33897293,1610484253.327897,34124.63999999999,1200.7642521858213,0.07037520408630371,15,59.0,61
Tue Jan 12 12:44:13 2021,12,33903029,1610484253.9014425,34124.63999999999,1200.8089999008175,0.07037782669067383,15,59.0,61
Tue Jan 12 12:44:14 2021,12,33908766,1610484254.4751744,34124.63999999999,1200.910699253082,0.07038378715515137,15,59.0,61
Tue Jan 12 12:44:15 2021,12,33914027,1610484255.001313,34124.63999999999,388.35321453094474,0.022760868072509766,15,59.0,61
Tue Jan 12 12:44:15 2021,12,33921783,1610484255.7768626,34124.63999999999,263.37284654617304,0.015435934066772461,15,59.0,61
Tue Jan 12 12:44:16 2021,12,33927519,1610484256.3504872,34124.63999999999,1200.8578155899045,0.07038068771362305,15,59.0,61
Tue Jan 12 12:44:16 2021,12,33933256,1610484256.9241407,34124.63999999999,1200.2720273208615,0.07034635543823242,15,59.0,61
Tue Jan 12 12:44:17 2021,12,33938993,1610484257.4979088,34124.63999999999,1200.7642521858213,0.07037520408630371,15,59.0,61
Tue Jan 12 12:44:18 2021,12,33947339,1610484258.332462,34124.63999999999,1200.784592056274,0.07037639617919922,15,59.0,61
Tue Jan 12 12:44:18 2021,12,33953074,1610484258.9060125,34124.63999999999,1200.670688781738,0.07036972045898438,15,59.0,61
Tue Jan 12 12:44:19 2021,12,33958811,1610484259.4796789,34124.63999999999,1200.7195044708249,0.0703725814819336,15,59.0,61
Tue Jan 12 12:44:20 2021,12,33964549,1610484260.0534844,34124.63999999999,1200.7967959785458,0.07037711143493652,15,59.0,61
Tue Jan 12 12:44:20 2021,12,33972897,1610484260.8882487,34123.4,1200.9036717414856,0.07038593292236328,15,59.0,60
Tue Jan 12 12:44:21 2021,12,33978634,1610484261.4619744,34123.4,1200.7043482542038,0.0703742504119873,15,59.0,60
Tue Jan 12 12:44:22 2021,12,33984370,1610484262.0356228,34123.4,1200.7490943431856,0.07037687301635742,15,59.0,60
Tue Jan 12 12:44:22 2021,12,33990109,1610484262.6094682,34123.4,1200.854857826233,0.07038307189941406,15,59.0,60
Tue Jan 12 12:44:23 2021,12,33998453,1610484263.4438677,34123.4,1200.785704779625,0.07037901878356934,15,59.0,60
Tue Jan 12 12:44:24 2021,12,34004190,1610484264.017567,34123.4,1200.6555343389512,0.07037138938903809,15,59.0,60
Tue Jan 12 12:44:24 2021,12,34009927,1610484264.5912569,34123.4,1200.7653656482696,0.07037782669067383,15,59.0,60
Tue Jan 12 12:44:25 2021,12,34015665,1610484265.1650724,34123.4,1200.716551733017,0.07037496566772461,15,59.0,60
Tue Jan 12 12:44:25 2021,12,34023967,1610484265.9952533,34123.4,1200.7368908643723,0.07037615776062012,15,59.0,60
Tue Jan 12 12:44:26 2021,12,34029704,1610484266.5689282,34123.4,1200.9362143516541,0.0703878402709961,15,59.0,60
Tue Jan 12 12:44:27 2021,12,34035441,1610484267.1426482,34123.4,1200.8955360889436,0.07038545608520508,15,59.0,60
Tue Jan 12 12:44:27 2021,12,34041177,1610484267.7163002,34123.4,1200.8467221736908,0.07038259506225586,15,59.0,60
Tue Jan 12 12:44:28 2021,12,34049480,1610484268.5465865,34123.4,1200.858925652504,0.07038331031799316,15,59.0,60
Tue Jan 12 12:44:29 2021,12,34055217,1610484269.1202474,34123.4,1200.858925652504,0.07038331031799316,15,59.0,60
Tue Jan 12 12:44:29 2021,12,34060954,1610484269.6939557,34123.4,1200.8141795635224,0.07038068771362305,15,59.0,60
Tue Jan 12 12:44:30 2021,12,34066691,1610484270.2676337,34123.4,1200.7409586906433,0.07037639617919922,15,59.0,60
Tue Jan 12 12:44:31 2021,12,34075039,1610484271.1024587,34124.63999999999,1200.7439123153683,0.0703740119934082,15,59.0,61
Tue Jan 12 12:44:31 2021,12,34080774,1610484271.6759994,34124.63999999999,1200.8008639526365,0.07037734985351562,15,59.0,61
Tue Jan 12 12:44:32 2021,12,34086512,1610484272.2497647,34124.63999999999,1200.8578155899045,0.07038068771362305,15,59.0,61
Tue Jan 12 12:44:32 2021,12,34092250,1610484272.8235884,34124.63999999999,1200.6869606781004,0.07037067413330078,15,59.0,61
Tue Jan 12 12:44:33 2021,12,34100552,1610484273.6538095,34124.63999999999,1200.7642521858213,0.07037520408630371,15,59.0,61
Tue Jan 12 12:44:34 2021,12,34106289,1610484274.2274609,34124.63999999999,1200.8862914085385,0.07038235664367676,15,59.0,61
Tue Jan 12 12:44:34 2021,12,34112026,1610484274.8011796,34124.63999999999,1200.75611623764,0.07037472724914551,15,59.0,61
Tue Jan 12 12:44:35 2021,12,34117763,1610484275.3749087,34124.63999999999,1200.7439123153683,0.0703740119934082,15,59.0,61
Tue Jan 12 12:44:36 2021,12,34126112,1610484276.2097495,34124.63999999999,1200.6788247299191,0.07037019729614258,15,59.0,61
Tue Jan 12 12:44:36 2021,12,34131847,1610484276.783304,34124.63999999999,1200.7113685226439,0.07037210464477539,15,59.0,61
Tue Jan 12 12:44:37 2021,12,34137584,1610484277.3569822,34124.63999999999,1200.7520482635496,0.0703744888305664,15,59.0,61
Tue Jan 12 12:44:37 2021,12,34143323,1610484277.9308662,34124.63999999999,1200.82527179718,0.07037878036499023,15,59.0,61
Tue Jan 12 12:44:38 2021,12,34151627,1610484278.7613053,34124.63999999999,1200.9147672271727,0.07038402557373047,15,59.0,61
Tue Jan 12 12:44:39 2021,12,34157364,1610484279.3349576,34124.63999999999,1200.861883563995,0.07038092613220215,15,59.0,61
Tue Jan 12 12:44:39 2021,12,34163101,1610484279.9086616,34124.63999999999,1200.7357763671873,0.07037353515625,15,59.0,61
Tue Jan 12 12:44:40 2021,12,34168838,1610484280.4823406,34124.63999999999,1200.7195044708249,0.0703725814819336,15,59.0,61
Tue Jan 12 12:44:41 2021,12,34177184,1610484281.3169637,34124.63999999999,1200.8700195121762,0.07038140296936035,15,59.0,61
Tue Jan 12 12:44:41 2021,12,34182920,1610484281.8905168,34124.63999999999,1200.8659515380857,0.07038116455078125,15,59.0,61
Tue Jan 12 12:44:42 2021,12,34188656,1610484282.4641972,34124.63999999999,1200.8984953308102,0.07038307189941406,15,59.0,61
Tue Jan 12 12:44:43 2021,12,34194394,1610484283.0379894,34124.63999999999,1200.6788247299191,0.07037019729614258,15,59.0,61
Tue Jan 12 12:44:43 2021,12,34202696,1610484283.86815,34124.63999999999,1200.8008639526365,0.07037734985351562,15,59.0,61
Tue Jan 12 12:44:44 2021,12,34208432,1610484284.4417791,34124.63999999999,1200.7032325744626,0.07037162780761719,15,59.0,61
Tue Jan 12 12:44:45 2021,12,34214169,1610484285.01548,34124.63999999999,1200.634077014923,0.07036757469177246,15,59.0,61
Tue Jan 12 12:44:45 2021,12,34219906,1610484285.589163,34124.63999999999,1200.9391750717161,0.07038545608520508,15,59.0,61
Tue Jan 12 12:44:46 2021,12,34228252,1610484286.4237204,34124.63999999999,1200.784592056274,0.07037639617919922,15,59.0,61
Tue Jan 12 12:44:46 2021,12,34233987,1610484286.9972599,34124.63999999999,1200.6869606781004,0.07037067413330078,15,59.0,61
Tue Jan 12 12:44:47 2021,12,34239723,1610484287.5709314,34124.63999999999,1200.8130678749083,0.07037806510925293,15,59.0,61
Tue Jan 12 12:44:48 2021,12,34245462,1610484288.14473,34124.63999999999,1200.7683201599118,0.07037544250488281,15,59.0,61
Tue Jan 12 12:44:48 2021,12,34253765,1610484288.9750855,34124.63999999999,1200.7317083930966,0.0703732967376709,15,59.0,61
Tue Jan 12 12:44:49 2021,12,34259501,1610484289.5486777,34124.63999999999,1200.7723881340023,0.07037568092346191,15,59.0,61
Tue Jan 12 12:44:50 2021,12,34265240,1610484290.1225436,34124.63999999999,1200.8374757194517,0.07037949562072754,15,59.0,61
Tue Jan 12 12:44:50 2021,12,34270978,1610484290.6963208,34124.63999999999,1200.8984953308102,0.07038307189941406,15,59.0,61
Tue Jan 12 12:44:51 2021,12,34279337,1610484291.5322902,34124.63999999999,1200.7154364967344,0.07037234306335449,15,59.0,61
Tue Jan 12 12:44:52 2021,12,34285073,1610484292.10583,34124.63999999999,1200.6950966262814,0.07037115097045898,15,59.0,61
Tue Jan 12 12:44:52 2021,12,34290809,1610484292.6795118,34124.63999999999,1200.853747615814,0.07038044929504395,15,59.0,61
Tue Jan 12 12:44:53 2021,12,34296547,1610484293.2533028,34124.63999999999,1200.7805240821835,0.07037615776062012,15,59.0,61
Tue Jan 12 12:44:54 2021,12,34304851,1610484294.0836878,34125.88,1200.6573643016814,0.07036638259887695,15,59.0,62
Tue Jan 12 12:44:54 2021,12,34310587,1610484294.6572988,34125.88,1200.7834760808944,0.0703737735748291,15,59.0,62
Tue Jan 12 12:44:55 2021,12,34316324,1610484295.231018,34125.88,1200.942132835388,0.07038307189941406,15,59.0,62
Tue Jan 12 12:44:55 2021,12,34322061,1610484295.8047338,34125.88,1200.7916123247146,0.0703742504119873,15,59.0,62
Tue Jan 12 12:44:56 2021,12,34330407,1610484296.6392581,34124.63999999999,1200.7723881340023,0.07037568092346191,15,59.0,61
Tue Jan 12 12:44:57 2021,12,34336143,1610484297.212917,34124.63999999999,1200.833407745361,0.07037925720214844,15,59.0,61
Tue Jan 12 12:44:57 2021,12,34341880,1610484297.7865953,34124.63999999999,1200.8700195121762,0.07038140296936035,15,59.0,61
Tue Jan 12 12:44:58 2021,12,34347619,1610484298.3604398,34124.63999999999,1200.7967959785458,0.07037711143493652,15,59.0,61
Tue Jan 12 12:44:59 2021,12,34355922,1610484299.190801,34124.63999999999,1200.784592056274,0.07037639617919922,15,59.0,61
Tue Jan 12 12:44:59 2021,12,34361658,1610484299.7643702,34124.63999999999,1200.6869606781004,0.07037067413330078,15,59.0,61
Tue Jan 12 12:45:00 2021,12,34367395,1610484300.3380659,34124.63999999999,1200.7642521858213,0.07037520408630371,15,59.0,61
Tue Jan 12 12:45:00 2021,12,34373132,1610484300.9117277,34124.63999999999,1200.8781554603574,0.07038187980651855,15,59.0,61
Tue Jan 12 12:45:01 2021,12,34381434,1610484301.7420099,34124.63999999999,1200.931039123535,0.07038497924804688,15,59.0,61
Tue Jan 12 12:45:02 2021,12,34387171,1610484302.3156712,34124.63999999999,1200.8700195121762,0.07038140296936035,15,59.0,61
Tue Jan 12 12:45:02 2021,12,34392908,1610484302.8893752,34124.63999999999,1200.853747615814,0.07038044929504395,15,59.0,61
Tue Jan 12 12:45:03 2021,12,34398645,1610484303.463102,34124.63999999999,1200.9351070976254,0.07038521766662598,15,59.0,61
Tue Jan 12 12:45:04 2021,12,34406988,1610484304.2973757,34124.63999999999,1200.8984953308102,0.07038307189941406,15,59.0,61
Tue Jan 12 12:45:04 2021,12,34412725,1610484304.8710434,34124.63999999999,1200.8984953308102,0.07038307189941406,15,59.0,61
Tue Jan 12 12:45:05 2021,12,34418462,1610484305.444772,34124.63999999999,1200.8456116676327,0.07037997245788574,15,59.0,61
Tue Jan 12 12:45:06 2021,12,34424200,1610484306.0185611,34124.63999999999,1200.9229031753537,0.07038450241088867,15,59.0,61
Tue Jan 12 12:45:06 2021,12,34432513,1610484306.8498697,34124.63999999999,1200.7683201599118,0.07037544250488281,15,59.0,61
Tue Jan 12 12:45:07 2021,12,34438249,1610484307.4235017,34124.63999999999,1200.6950966262814,0.07037115097045898,15,59.0,61
Tue Jan 12 12:45:07 2021,12,34443986,1610484307.9972045,34124.63999999999,1200.7723881340023,0.07037568092346191,15,59.0,61
Tue Jan 12 12:45:08 2021,12,34449723,1610484308.5709217,34124.63999999999,1200.7601842117306,0.07037496566772461,15,59.0,61
Tue Jan 12 12:45:09 2021,12,34458072,1610484309.405813,34124.63999999999,1200.8293397712705,0.07037901878356934,15,59.0,61
Tue Jan 12 12:45:09 2021,12,34463809,1610484309.9794996,34124.63999999999,1200.8740874862667,0.07038164138793945,15,59.0,61
Tue Jan 12 12:45:10 2021,12,34469546,1610484310.5531938,34124.63999999999,1200.902563304901,0.07038331031799316,15,59.0,61
Tue Jan 12 12:45:11 2021,12,34475285,1610484311.127055,34124.63999999999,1200.9351070976254,0.07038521766662598,15,59.0,61
Tue Jan 12 12:45:11 2021,12,34483587,1610484311.9572756,34124.63999999999,1200.9879907608029,0.0703883171081543,15,59.0,61
Tue Jan 12 12:45:12 2021,12,34489324,1610484312.5309663,34124.63999999999,1200.861883563995,0.07038092613220215,15,59.0,61
Tue Jan 12 12:45:13 2021,12,34495061,1610484313.1046739,34124.63999999999,1200.8700195121762,0.07038140296936035,15,59.0,61
Tue Jan 12 12:45:13 2021,12,34500798,1610484313.6783464,34124.63999999999,1200.776456108093,0.07037591934204102,15,59.0,61
Tue Jan 12 12:45:14 2021,12,34509145,1610484314.5130637,34124.63999999999,1200.9676508903501,0.07038712501525879,15,59.0,61
Tue Jan 12 12:45:15 2021,12,34514881,1610484315.086625,34124.63999999999,1200.776456108093,0.07037591934204102,15,59.0,61
Tue Jan 12 12:45:15 2021,12,34519979,1610484315.5964923,34124.63999999999,111.76352016448972,0.006550312042236328,15,59.0,61
Tue Jan 12 12:45:16 2021,12,34525719,1610484316.170526,34124.63999999999,1200.162192020416,0.07033991813659668,15,59.0,61
Tue Jan 12 12:45:17 2021,12,34534069,1610484317.0054393,34124.63999999999,1200.853747615814,0.07038044929504395,15,59.0,61
Tue Jan 12 12:45:17 2021,12,34539805,1610484317.5790212,34124.63999999999,1200.910699253082,0.07038378715515137,15,59.0,61
Tue Jan 12 12:45:18 2021,12,34545542,1610484318.1527636,34124.63999999999,1200.853747615814,0.07038044929504395,15,59.0,61
Tue Jan 12 12:45:18 2021,12,34551280,1610484318.7265835,34124.63999999999,1200.6950966262814,0.07037115097045898,15,59.0,61
Tue Jan 12 12:45:19 2021,12,34559584,1610484319.5569189,34124.63999999999,1200.0116769790648,0.07033109664916992,15,59.0,61
Tue Jan 12 12:45:20 2021,12,34565320,1610484320.1305969,34124.63999999999,1200.9269711494444,0.07038474082946777,15,59.0,61
Tue Jan 12 12:45:20 2021,12,34571058,1610484320.7043688,34124.63999999999,1200.8415436935422,0.07037973403930664,15,59.0,61
Tue Jan 12 12:45:21 2021,12,34576796,1610484321.2781694,34124.63999999999,1200.6747567558286,0.07036995887756348,15,59.0,61
Tue Jan 12 12:45:22 2021,12,34585099,1610484322.1084936,34124.63999999999,1200.861883563995,0.07038092613220215,15,59.0,61
Tue Jan 12 12:45:22 2021,12,34590836,1610484322.6821766,34124.63999999999,1201.0327384757993,0.07039093971252441,15,59.0,61
Tue Jan 12 12:45:23 2021,12,34596573,1610484323.25589,34124.63999999999,1200.8130678749083,0.07037806510925293,15,59.0,61
Tue Jan 12 12:45:23 2021,12,34602310,1610484323.829599,34124.63999999999,1201.0490103721615,0.07039189338684082,15,59.0,61
Tue Jan 12 12:45:24 2021,12,34610659,1610484324.6644473,34124.63999999999,1200.9432430458066,0.07038569450378418,15,59.0,61
Tue Jan 12 12:45:25 2021,12,34616394,1610484325.2380054,34124.63999999999,1200.882223434448,0.07038211822509766,15,59.0,61
Tue Jan 12 12:45:25 2021,12,34622131,1610484325.8116982,34124.63999999999,1200.861883563995,0.07038092613220215,15,59.0,61
Tue Jan 12 12:45:26 2021,12,34627868,1610484326.385413,34124.63999999999,1200.0401527976987,0.07033276557922363,15,59.0,61
Tue Jan 12 12:45:27 2021,12,34636217,1610484327.2202475,34124.63999999999,1200.727640419006,0.0703730583190918,15,59.0,61
Tue Jan 12 12:45:27 2021,12,34641953,1610484327.7938325,34124.63999999999,1200.7723881340023,0.07037568092346191,15,59.0,61
Tue Jan 12 12:45:28 2021,12,34647689,1610484328.3674695,34124.63999999999,1200.853747615814,0.07038044929504395,15,59.0,61
Tue Jan 12 12:45:28 2021,12,34653425,1610484328.9410298,34124.63999999999,1200.833407745361,0.07037925720214844,15,59.0,61
Tue Jan 12 12:45:29 2021,12,34661726,1610484329.77116,34125.88,1200.8811110067368,0.07037949562072754,15,59.0,62
Tue Jan 12 12:45:30 2021,12,34667462,1610484330.3447828,34125.88,1200.9055197381972,0.07038092613220215,15,59.0,62
Tue Jan 12 12:45:30 2021,12,34673199,1610484330.918467,34125.88,1200.8607703971861,0.07037830352783203,15,59.0,62
Tue Jan 12 12:45:31 2021,12,34678935,1610484331.492104,34125.88,1200.7956804466246,0.0703744888305664,15,59.0,62
Tue Jan 12 12:45:32 2021,12,34687281,1610484332.326634,34125.88,1200.8648385190963,0.07037854194641113,15,59.0,62
Tue Jan 12 12:45:32 2021,12,34693016,1610484332.9001763,34125.88,1200.8851791286468,0.07037973403930664,15,59.0,62
Tue Jan 12 12:45:33 2021,12,34698753,1610484333.4738755,34125.88,1200.9095878601074,0.07038116455078125,15,59.0,62
Tue Jan 12 12:45:34 2021,12,34704491,1610484334.0476534,34125.88,1200.9339965915678,0.07038259506225586,15,59.0,62
Tue Jan 12 12:45:34 2021,12,34712795,1610484334.8780248,34125.88,1200.9502690792083,0.07038354873657227,15,59.0,62
Tue Jan 12 12:45:35 2021,12,34718530,1610484335.451612,34125.88,1200.8322935438155,0.07037663459777832,15,59.0,62
Tue Jan 12 12:45:36 2021,12,34724268,1610484336.0253496,34125.88,1200.730590496063,0.07037067413330078,15,59.0,62
Tue Jan 12 12:45:36 2021,12,34730004,1610484336.5989704,34125.88,1200.8404297876357,0.07037711143493652,15,59.0,62
Tue Jan 12 12:45:37 2021,12,34738363,1610484337.4348664,34125.88,1200.8567022752761,0.07037806510925293,15,59.0,62
Tue Jan 12 12:45:38 2021,12,34744098,1610484338.0083714,34125.88,1200.17732591629,0.07033824920654297,15,59.0,62
Tue Jan 12 12:45:38 2021,12,34749835,1610484338.5820644,34125.88,1200.897383494377,0.07038044929504395,15,59.0,62
Tue Jan 12 12:45:39 2021,12,34755574,1610484339.1559427,34125.88,1200.9217922258376,0.07038187980651855,15,59.0,62
Tue Jan 12 12:45:39 2021,12,34763877,1610484339.9863124,34125.88,1200.730590496063,0.07037067413330078,15,59.0,62
Tue Jan 12 12:45:40 2021,12,34769614,1610484340.5599644,34125.88,1200.816021056175,0.07037568092346191,15,59.0,62
Tue Jan 12 12:45:41 2021,12,34775352,1610484341.1337283,34125.88,1200.811952934265,0.07037544250488281,15,59.0,62
Tue Jan 12 12:45:41 2021,12,34781089,1610484341.7074292,34125.88,1200.8607703971861,0.07037830352783203,15,59.0,62
Tue Jan 12 12:45:42 2021,12,34789443,1610484342.5428395,34125.88,1200.9014516162872,0.07038068771362305,15,59.0,62
Tue Jan 12 12:45:43 2021,12,34795178,1610484343.1163864,34125.88,1200.8567022752761,0.07037806510925293,15,59.0,62
Tue Jan 12 12:45:43 2021,12,34800915,1610484343.6900845,34125.88,1200.8811110067368,0.07037949562072754,15,59.0,62
Tue Jan 12 12:45:44 2021,12,34806653,1610484344.263883,34125.88,1200.8241572999952,0.07037615776062012,15,59.0,62
Tue Jan 12 12:45:45 2021,12,34814957,1610484345.0942593,34125.88,1200.7021136426924,0.07036900520324707,15,59.0,62
Tue Jan 12 12:45:45 2021,12,34820693,1610484345.6678946,34125.88,1200.9665415668487,0.07038450241088867,15,59.0,62
Tue Jan 12 12:45:46 2021,12,34826430,1610484346.2416074,34125.88,1200.8851791286468,0.07037973403930664,15,59.0,62
Tue Jan 12 12:45:46 2021,12,34832167,1610484346.8152595,34125.88,1200.7427948617935,0.07037138938903809,15,59.0,62
Tue Jan 12 12:45:47 2021,12,34840471,1610484347.645709,34125.88,1200.8363616657257,0.07037687301635742,15,59.0,62
Tue Jan 12 12:45:48 2021,12,34846208,1610484348.2193527,34125.88,1200.8282254219055,0.07037639617919922,15,59.0,62
